subjectid,flanker_rt,flanker_accuracy,flanker_error_rate,stroop_rt,stroop_accuracy,stroop_error_rate,sart_rt,sart_accuracy,sart_error_rate
373,472.6310344827586,0.9551724137931035,0.04482758620689653,909.2723880597015,0.9776119402985075,0.02238805970149249,399.6648199445983,0.9473684210526315,0.052631578947368474
374,443.13448275862066,0.9413793103448276,0.05862068965517242,889.4635036496351,0.9598540145985401,0.04014598540145986,365.6644736842105,0.9177631578947368,0.08223684210526316
375,453.81724137931036,0.996551724137931,0.0034482758620689724,952.5563909774436,0.9924812030075187,0.007518796992481258,334.21342925659474,0.947242206235012,0.052757793764988015
376,495.4,1.0,0.0,930.5162601626016,0.9715447154471545,0.028455284552845517,338.6266447368421,0.9457236842105263,0.05427631578947367
377,370.2,0.996551724137931,0.0034482758620689724,631.4071428571428,0.9821428571428571,0.017857142857142905,321.78985507246375,0.9396135265700483,0.06038647342995174
378,480.74827586206897,0.996551724137931,0.0034482758620689724,817.032967032967,0.9487179487179487,0.05128205128205132,309.49538461538464,0.9015384615384615,0.09846153846153849
379,476.58620689655174,0.9758620689655172,0.024137931034482807,725.7934782608696,0.9347826086956522,0.06521739130434778,414.21415607985483,0.9183303085299456,0.08166969147005443
380,390.8965517241379,0.9896551724137931,0.010344827586206917,698.9928571428571,0.9857142857142858,0.014285714285714235,286.5401662049861,0.9196675900277008,0.08033240997229918
381,510.8448275862069,0.9689655172413794,0.03103448275862064,858.2172284644195,0.9325842696629213,0.0674157303370787,301.44736842105266,0.9415204678362573,0.05847953216374269
382,402.26206896551724,0.996551724137931,0.0034482758620689724,749.7765567765567,0.9633699633699634,0.03663003663003661,348.36650485436894,0.9490291262135923,0.050970873786407744
383,480.59655172413795,0.993103448275862,0.006896551724137945,717.336917562724,0.974910394265233,0.02508960573476704,339.7439024390244,0.9536585365853658,0.04634146341463419
384,458.2655172413793,0.993103448275862,0.006896551724137945,739.65,0.975,0.025000000000000022,383.0339805825243,0.970873786407767,0.029126213592232997
385,437.5896551724138,0.993103448275862,0.006896551724137945,662.1535714285715,0.9678571428571429,0.03214285714285714,364.15960099750623,0.9675810473815462,0.032418952618453845
386,361.37471264367815,0.9885057471264368,0.011494252873563204,627.6047619047619,0.9428571428571428,0.05714285714285716,324.06825396825394,0.946031746031746,0.053968253968254
387,507.55172413793105,0.9839080459770115,0.016091954022988464,942.8296296296296,0.9728395061728395,0.02716049382716046,349.3359746434231,0.9223454833597464,0.07765451664025358
388,532.0827586206897,0.9954022988505747,0.0045977011494252595,811.8897058823529,0.9803921568627451,0.019607843137254943,331.74322169059013,0.9505582137161085,0.04944178628389151
389,494.1310344827586,0.9954022988505747,0.0045977011494252595,838.1183574879227,0.9154589371980676,0.08454106280193241,359.25925925925924,0.9212962962962963,0.07870370370370372
390,365.7816091954023,0.9954022988505747,0.0045977011494252595,626.7673860911272,0.9328537170263789,0.06714628297362113,338.7227722772277,0.9653465346534653,0.034653465346534684
391,432.3287356321839,0.9908045977011494,0.00919540229885063,867.3975308641975,0.9604938271604938,0.03950617283950619,329.1873990306947,0.9353796445880452,0.06462035541195477
392,422.6574712643678,0.9494252873563218,0.05057471264367819,811.7916666666666,0.9313725490196079,0.06862745098039214,352.1221719457014,0.9253393665158371,0.07466063348416285
393,490.82528735632184,0.9862068965517241,0.01379310344827589,708.0695443645084,0.9664268585131894,0.033573141486810565,442.71031096563013,0.9705400981996727,0.029459901800327315
394,430.58620689655174,0.9885057471264368,0.011494252873563204,616.1217183770883,0.9522673031026253,0.04773269689737469,509.75849731663686,0.9713774597495528,0.028622540250447193
395,431.44367816091955,0.9885057471264368,0.011494252873563204,738.8252427184466,0.9466019417475728,0.05339805825242716,381.4856687898089,0.9538216560509554,0.04617834394904463
396,374.7494252873563,0.9563218390804598,0.04367816091954024,654.2081339712919,0.9330143540669856,0.06698564593301437,300.48854961832063,0.916030534351145,0.08396946564885499
397,454.2896551724138,0.9885057471264368,0.011494252873563204,777.5797101449275,0.9685990338164251,0.03140096618357491,346.8307155322862,0.93717277486911,0.06282722513089001
398,356.1609195402299,0.9793103448275862,0.020689655172413834,602.5059665871122,0.9355608591885441,0.06443914081145585,267.1108490566038,0.9056603773584906,0.09433962264150941
399,397.383908045977,0.9885057471264368,0.011494252873563204,678.7918660287081,0.9593301435406698,0.04066985645933019,368.2607709750567,0.9455782312925171,0.05442176870748294
401,481.383908045977,0.9885057471264368,0.011494252873563204,752.3621103117506,0.9592326139088729,0.04076738609112707,304.7616487455197,0.9265232974910395,0.07347670250896055
402,387.4574712643678,0.9402298850574713,0.05977011494252871,618.0738095238095,0.9523809523809523,0.04761904761904767,345.80895008605853,0.9535283993115319,0.04647160068846812
403,543.5034482758621,0.9448275862068966,0.05517241379310345,825.4160583941606,0.9586374695863747,0.041362530413625254,310.9746621621622,0.9206081081081081,0.07939189189189189
404,538.3057471264368,0.967816091954023,0.03218390804597704,752.3768115942029,0.9637681159420289,0.036231884057971064,492.9675090252708,0.9422382671480144,0.0577617328519856
405,436.632183908046,0.9908045977011494,0.00919540229885063,828.4830917874397,0.9734299516908212,0.02657004830917875,349.7401709401709,0.9316239316239316,0.06837606837606836
406,367.5080459770115,0.9954022988505747,0.0045977011494252595,678.2666666666667,0.9642857142857143,0.0357142857142857,340.6320907617504,0.965964343598055,0.03403565640194495
407,357.0183908045977,0.9793103448275862,0.020689655172413834,620.61004784689,0.9401913875598086,0.05980861244019142,372.26256077795784,0.9724473257698542,0.027552674230145846
408,387.0414746543779,0.9838709677419355,0.016129032258064502,844.6593673965937,0.9391727493917275,0.06082725060827254,418.2792642140468,0.9632107023411371,0.03678929765886285
410,439.5241379310345,0.9977011494252873,0.0022988505747126853,702.2047619047619,0.9952380952380953,0.004761904761904745,516.6998341625207,0.9933665008291874,0.0066334991708125735
411,395.02758620689656,0.9862068965517241,0.01379310344827589,718.2608695652174,0.9492753623188406,0.050724637681159424,321.78135048231513,0.9565916398713826,0.043408360128617374
412,363.20459770114945,0.9540229885057471,0.04597701149425293,621.702380952381,0.969047619047619,0.030952380952380953,297.17452830188677,0.9371069182389937,0.06289308176100628
413,374.8045977011494,0.9816091954022989,0.01839080459770115,868.1017811704835,0.9414758269720102,0.058524173027989845,385.65491651205934,0.9424860853432282,0.0575139146567718
414,533.1425287356321,0.9977011494252873,0.0022988505747126853,845.7894736842105,0.968421052631579,0.03157894736842104,456.92524916943523,0.973421926910299,0.02657807308970095
415,473.1080459770115,0.9954022988505747,0.0045977011494252595,709.2632850241546,0.961352657004831,0.03864734299516903,429.06379585326954,0.9537480063795853,0.046251993620414655
416,536.5218390804598,0.9885057471264368,0.011494252873563204,694.6014492753624,0.9758454106280193,0.024154589371980673,308.81366459627327,0.9316770186335404,0.06832298136645965
417,394.2919540229885,0.9839080459770115,0.016091954022988464,1159.575596816976,0.9840848806366048,0.01591511936339518,268.10831234256926,0.8942065491183879,0.10579345088161207
418,463.06436781609193,1.0,0.0,873.4095238095238,0.9952380952380953,0.004761904761904745,346.500826446281,0.9851239669421488,0.014876033057851235
419,410.8689655172414,0.9954022988505747,0.0045977011494252595,825.9429280397022,0.9602977667493796,0.03970223325062039,352.17518248175185,0.9452554744525548,0.054744525547445244
420,522.1586206896552,0.9954022988505747,0.0045977011494252595,879.9847328244275,0.9847328244274809,0.01526717557251911,358.9516129032258,0.9451612903225807,0.05483870967741933
421,397.78620689655173,0.9908045977011494,0.00919540229885063,614.3803827751196,0.9473684210526315,0.052631578947368474,473.83985102420854,0.9664804469273743,0.03351955307262566
422,438.364896073903,0.9561200923787528,0.04387990762124716,748.0506024096386,0.9397590361445783,0.06024096385542166,309.3162393162393,0.9252136752136753,0.07478632478632474
423,485.2022988505747,0.9885057471264368,0.011494252873563204,907.2634146341463,0.975609756097561,0.024390243902439046,336.2399355877617,0.9404186795491143,0.05958132045088571
424,454.88965517241377,0.9885057471264368,0.011494252873563204,640.9190476190477,0.9380952380952381,0.06190476190476191,408.5853242320819,0.9419795221843004,0.058020477815699634
425,483.34022988505745,0.9954022988505747,0.0045977011494252595,759.330900243309,0.9635036496350365,0.03649635036496346,346.01311475409835,0.9311475409836065,0.06885245901639347
426,560.9816091954023,0.9954022988505747,0.0045977011494252595,797.1937046004842,0.9249394673123487,0.07506053268765134,431.6649214659686,0.956369982547993,0.04363001745200701
427,404.27944572748265,0.9792147806004619,0.020785219399538146,682.4796163069544,0.9400479616306955,0.05995203836930452,332.67993366500826,0.9469320066334992,0.05306799336650081
428,430.49655172413793,1.0,0.0,723.8937198067633,0.9806763285024155,0.019323671497584516,327.81803005008345,0.9348914858096828,0.06510851419031716
429,386.00696055684455,0.9651972157772621,0.03480278422273786,578.5547619047619,0.9380952380952381,0.06190476190476191,304.0131578947368,0.9191729323308271,0.08082706766917291
431,410.13563218390806,1.0,0.0,752.5917874396135,0.9782608695652174,0.021739130434782594,313.5347912524851,0.9125248508946322,0.0874751491053678
432,432.18390804597703,1.0,0.0,671.6404761904762,0.9809523809523809,0.01904761904761909,383.02446982055466,0.9510603588907015,0.04893964110929849
433,408.53793103448277,0.9977011494252873,0.0022988505747126853,692.031175059952,0.9664268585131894,0.033573141486810565,346.97906602254426,0.9436392914653784,0.056360708534621606
434,365.96543778801845,0.9953917050691244,0.004608294930875556,636.6428571428571,0.9952380952380953,0.004761904761904745,348.54649265905385,0.9787928221859706,0.021207177814029365
435,375.3333333333333,0.9885057471264368,0.011494252873563204,732.3653846153846,0.9615384615384616,0.038461538461538436,358.61378205128204,0.9471153846153846,0.05288461538461542
436,484.31954022988504,0.9816091954022989,0.01839080459770115,882.6448362720403,0.9773299748110831,0.02267002518891692,299.7629482071713,0.9163346613545816,0.08366533864541836
437,450.6666666666667,0.9862068965517241,0.01379310344827589,829.619512195122,0.9829268292682927,0.017073170731707332,414.0066334991708,0.9701492537313433,0.02985074626865669
438,409.8229885057471,0.9954022988505747,0.0045977011494252595,675.3525179856115,0.9424460431654677,0.05755395683453235,415.0194805194805,0.9675324675324676,0.03246753246753242
439,415.3264367816092,0.9908045977011494,0.00919540229885063,632.5441527446301,0.9713603818615751,0.02863961813842486,288.22222222222223,0.9223985890652557,0.07760141093474426
441,429.2919540229885,1.0,0.0,671.2523809523809,0.9904761904761905,0.00952380952380949,402.33660130718954,0.9689542483660131,0.03104575163398693
442,349.82988505747124,0.8896551724137931,0.1103448275862069,566.245238095238,0.9047619047619048,0.09523809523809523,309.9981132075472,0.9113207547169812,0.08867924528301885
443,397.6229885057471,0.9885057471264368,0.011494252873563204,669.4152744630071,0.9594272076372315,0.04057279236276845,374.2151394422311,0.9362549800796812,0.06374501992031878
444,524.1034482758621,0.9839080459770115,0.016091954022988464,870.5945945945946,0.9216216216216216,0.07837837837837835,293.771186440678,0.9088983050847458,0.09110169491525422
445,414.81609195402297,1.0,0.0,786.3258145363409,0.9624060150375939,0.03759398496240607,288.62566844919786,0.9340463458110517,0.06595365418894827
446,454.07586206896553,0.9954022988505747,0.0045977011494252595,760.1185185185185,0.9358024691358025,0.06419753086419755,325.6689419795222,0.9215017064846417,0.07849829351535831
447,508.03218390804597,0.9908045977011494,0.00919540229885063,681.1833333333333,0.9738095238095238,0.02619047619047621,382.88121990369183,0.9518459069020867,0.0481540930979133
448,449.51724137931035,0.993103448275862,0.006896551724137945,653.3857142857142,0.9642857142857143,0.0357142857142857,309.7919191919192,0.9151515151515152,0.08484848484848484
449,475.23218390804595,0.9954022988505747,0.0045977011494252595,895.8778054862843,0.972568578553616,0.027431421446383997,416.5563025210084,0.9546218487394958,0.04537815126050415
450,515.0045977011495,0.9816091954022989,0.01839080459770115,620.272076372315,0.9594272076372315,0.04057279236276845,433.31404958677683,0.9570247933884297,0.04297520661157028
451,504.24597701149423,0.9862068965517241,0.01379310344827589,611.6409638554217,0.983132530120482,0.016867469879518038,384.33666666666664,0.9716666666666667,0.02833333333333332
452,413.85977011494253,1.0,0.0,662.7434052757794,0.9592326139088729,0.04076738609112707,340.0504885993485,0.9641693811074918,0.03583061889250816
453,401.4574712643678,0.9655172413793104,0.03448275862068961,665.7668269230769,0.9278846153846154,0.07211538461538458,356.3222591362126,0.9501661129568106,0.04983388704318936
455,418.85057471264366,0.9540229885057471,0.04597701149425293,745.5936739659368,0.9562043795620438,0.04379562043795615,336.41156462585036,0.9183673469387755,0.08163265306122447
456,410.0633802816901,0.9671361502347418,0.032863849765258246,824.7261613691932,0.9462102689486552,0.05378973105134477,344.07246376811594,0.9510869565217391,0.048913043478260865
457,422.3609195402299,0.9954022988505747,0.0045977011494252595,681.8321342925659,0.8992805755395683,0.1007194244604317,346.8164556962025,0.9493670886075949,0.05063291139240511
458,476.88505747126436,0.9908045977011494,0.00919540229885063,643.3317422434368,0.9832935560859188,0.01670644391408116,344.02131147540985,0.9590163934426229,0.040983606557377095
459,398.9908045977011,0.960919540229885,0.039080459770114984,684.1241050119331,0.9403341288782816,0.059665871121718395,346.2854578096948,0.947935368043088,0.05206463195691202
460,420.0206896551724,0.993103448275862,0.006896551724137945,675.7166666666667,0.9880952380952381,0.011904761904761862,509.6317512274959,0.9787234042553191,0.021276595744680882
461,445.30574712643676,0.9816091954022989,0.01839080459770115,791.40625,0.9471153846153846,0.05288461538461542,349.20242214532874,0.9359861591695502,0.06401384083044981
462,453.59080459770115,0.9816091954022989,0.01839080459770115,846.6887254901961,0.9656862745098039,0.03431372549019607,391.6184538653367,0.8977556109725686,0.10224438902743138
464,396.4413793103448,0.9862068965517241,0.01379310344827589,613.1363636363636,0.9641148325358851,0.03588516746411485,380.1014492753623,0.9597423510466989,0.040257648953301084
465,396.4735632183908,0.9839080459770115,0.016091954022988464,630.8966346153846,0.9615384615384616,0.038461538461538436,304.81833060556465,0.9443535188216039,0.0556464811783961
466,423.7471264367816,0.993103448275862,0.006896551724137945,647.5956937799043,0.9641148325358851,0.03588516746411485,481.6274834437086,0.9867549668874173,0.013245033112582738
467,391.0551724137931,0.996551724137931,0.0034482758620689724,804.3713592233009,0.9490291262135923,0.050970873786407744,401.8963855421687,0.963855421686747,0.03614457831325302
468,415.96206896551723,1.0,0.0,738.5340501792115,0.985663082437276,0.014336917562724039,328.2857142857143,0.9612590799031477,0.03874092009685226
469,469.1908045977012,0.9885057471264368,0.011494252873563204,794.9322033898305,0.9539951573849879,0.04600484261501214,376.2985865724382,0.950530035335689,0.04946996466431097
471,369.60919540229884,0.9862068965517241,0.01379310344827589,554.6309523809524,0.9523809523809523,0.04761904761904767,306.10543130990413,0.9249201277955271,0.07507987220447288
472,433.06436781609193,0.9954022988505747,0.0045977011494252595,634.3357142857143,0.9571428571428572,0.042857142857142816,329.17703349282294,0.9553429027113237,0.044657097288676284
473,402.96321839080457,0.9954022988505747,0.0045977011494252595,601.3612440191388,0.9641148325358851,0.03588516746411485,334.32698412698414,0.9507936507936507,0.049206349206349254
474,404.88045977011495,0.9885057471264368,0.011494252873563204,814.5012406947891,0.9702233250620348,0.02977667493796521,391.95418641390205,0.9447077409162717,0.05529225908372826
475,482.8137931034483,0.9954022988505747,0.0045977011494252595,753.1026894865525,0.9511002444987775,0.0488997555012225,379.08375209380233,0.9547738693467337,0.045226130653266305
476,418.25747126436784,0.967816091954023,0.03218390804597704,634.6666666666666,0.9616306954436451,0.0383693045563549,326.2404006677796,0.9315525876460768,0.06844741235392315
477,475.28735632183907,0.9977011494252873,0.0022988505747126853,822.034398034398,0.9877149877149877,0.012285012285012331,357.13680781758956,0.9739413680781759,0.026058631921824116
478,425.2390804597701,0.9770114942528736,0.02298850574712641,741.8923444976076,0.9258373205741627,0.07416267942583732,423.6855241264559,0.9517470881863561,0.048252911813643884
479,359.60459770114943,0.9770114942528736,0.02298850574712641,578.6578947368421,0.9330143540669856,0.06698564593301437,300.9757673667205,0.9466882067851373,0.05331179321486268
480,396.4413793103448,0.9724137931034482,0.02758620689655178,780.6794258373205,0.9545454545454546,0.045454545454545414,367.22682119205297,0.9586092715231788,0.04139072847682124
481,386.75632183908044,0.9954022988505747,0.0045977011494252595,644.8281622911694,0.9618138424821002,0.03818615751789978,374.96607431340874,0.9693053311793215,0.030694668820678506
482,316.1310344827586,0.9816091954022989,0.01839080459770115,572.2214285714285,0.9595238095238096,0.04047619047619044,321.9086460032626,0.965742251223491,0.034257748776509
483,424.8,0.993103448275862,0.006896551724137945,855.0296296296297,0.9185185185185185,0.08148148148148149,319.82828282828285,0.9343434343434344,0.06565656565656564
484,396.0045977011494,0.9770114942528736,0.02298850574712641,674.4492753623189,0.961352657004831,0.03864734299516903,375.75854214123007,0.9362186788154897,0.0637813211845103
